latitude,longitude,event_date,elevation,slope,aspect,curvature,landslide_type,state,region,source,landslide,rain_24h,rain_72h,rain_7d,rain_14d,rainfall_intensity
27.40537503739312,88.79214535847622,2017-07-15,4363.8055013,44.323433346,318.59216309,64902856.0,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40241892654273,88.78812522866012,2017-07-15,4402.3425564,24.15366141,263.85192193,192362742.58,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40166436912834,88.78824338896689,2017-07-15,4378.3828668,31.535400179,180.58992513,36000154.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.40083331882461,88.78626718622523,2017-07-15,4295.5463325,41.066450119,199.3560418,62487547.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.38502726863654,88.7907296783926,2017-07-15,4288.7840169,37.504195743,279.95441013,-53360038.222,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.38590818133828,88.79163544238146,2017-07-15,4356.8272027,35.517037921,274.17293125,266858743.11,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.37029182313335,88.83840180560426,2017-07-15,4077.5308431,41.875058916,151.46776157,-12040789.111,Rock fall/debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.36868888888889,88.84880833333332,2017-07-15,4138.6789822,23.018336826,329.37999471,95295078.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.38219404377141,88.8525635429216,2017-07-15,4294.7654622,42.423526764,184.78143989,142986179.56,Rock slide,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,3.3,21.1,180.0,393.3,0.156
27.37418499215418,88.86287077031803,2017-07-15,4433.0371094,33.970764584,262.91352844,-1571584.0,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,3.3,21.1,180.0,393.3,0.156
27.36037670887603,88.88019581971824,2017-07-15,4590.8024089,40.400945028,222.36064826,150857434.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.34747842584173,88.863660440244,2017-07-15,4272.4197049,40.101439582,295.70233832,-50730655.806,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.29727135475122,88.85529986394172,2017-07-15,4133.2345378,17.193477419,153.98754671,264193809.78,Rock slide,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.0,21.0,199.5,453.4,0.095
27.40504607525647,88.80672144844651,2017-07-15,4577.2068142,33.451516469,209.40326267,71175740.667,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.27038611111111,88.38180833333332,2011-07-15,1334.5926107,43.998753018,144.19196404,-12959670.417,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,26.8,159.0,304.2,710.1,0.169
27.37193515768285,88.27445913122476,2017-07-15,2285.6944444,37.339126375,138.25294325,316492998.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,22.3,30.0,185.1,493.5,0.743
27.33821944444444,88.28630833333334,2017-07-15,1704.5246853,29.768242518,186.569497,109413313.78,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.5,3.4,229.3,535.3,0.735
27.11244835875492,88.39664375645215,2017-07-15,813.36728923,29.752145979,222.74235874,46684647.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,1.6,9.2,398.0,776.0,0.174
27.11174005194307,88.40181870389887,2011-07-15,1056.3858032,35.817365223,242.68657091,174386592.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,41.4,104.5,170.1,490.8,0.396
27.47796100595076,88.62898994374542,2017-07-15,3553.0864529,47.463575575,167.21416558,26463290.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,18.6,35.1,171.1,409.7,0.53
27.30454002064661,88.39427848218234,2017-07-15,2192.9752875,43.841981676,199.11069234,45895039.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,17.4,37.3,225.9,598.0,0.466
27.29571388888889,88.28200555555556,2017-07-15,1246.1975369,47.036692301,142.63734521,270235671.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.5,8.0,221.3,589.6,0.312
27.390625,88.33044166666666,2017-07-15,1509.9413656,26.469086965,162.36072032,-185124161.78,Debris slide-flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,12.8,15.6,207.9,541.4,0.821
27.29668333333333,88.29248888888888,2017-07-15,872.48766412,49.328309377,118.42128923,134064684.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.30374444444444,88.33492222222222,2017-07-15,1298.5246853,37.990409639,187.68825955,23697654.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.30457222222222,88.33746666666666,2017-07-15,1414.6573893,42.018555959,194.4988505,28944495.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,12.8,15.6,207.9,541.4,0.821
27.30546111111111,88.33938611111111,2017-07-15,1544.1481391,31.432821486,195.78910828,123486441.33,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.49129444444445,88.49766111111111,2011-07-15,1170.4228244,33.258218977,182.76042684,34764303.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.13973611111111,88.43181666666668,2011-07-15,983.932095,37.557007896,211.11202664,113519971.94,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.47769101844211,88.62982331151524,2017-07-15,3518.3549262,33.555886375,163.02642314,80205994.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,18.6,35.1,171.1,409.7,0.53
27.29692350400217,88.22167704839114,2011-07-15,2028.6512451,51.555369483,148.01898193,242360328.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.44541028468453,88.25940399409617,2017-07-15,3180.8271213,49.283426921,139.59224447,11152936.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.42475419842505,88.72104605731994,2017-07-15,3810.2623698,43.15246794,188.71248372,28720740.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.44313611111111,88.14748333333334,2017-07-15,3756.8363715,36.508905835,89.997079637,-60629844.111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,58.4,146.2,284.5,490.0,0.4
27.36486111111111,88.12391388888888,2017-07-15,2596.484592,49.7983515,148.52689955,123389610.27,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,1.5,3.7,175.5,474.6,0.405
27.37141403837876,88.11652508336468,2017-07-15,2395.97838,42.118277232,182.09759861,-13426933.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,1.5,3.7,175.5,474.6,0.405
27.37864722222222,88.09322222222222,2010-07-15,3444.8611111,37.047187805,164.05304633,98655186.222,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,10.7,38.7,258.4,405.2,0.276
27.38167222222222,88.09961944444444,2010-07-15,2997.2036947,35.596933577,118.95626916,-66862180.056,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,10.7,38.7,258.4,405.2,0.276
27.40443444744539,88.08862276653403,2010-07-15,4059.5092231,43.655657874,142.27357229,2393411.5556,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,10.7,38.7,258.4,405.2,0.276
27.47396111111111,88.12204166666666,2010-07-15,3943.0833062,33.323113547,184.01807997,10063650.667,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,10.7,38.7,258.4,405.2,0.276
27.47333888888889,88.12066666666666,2010-07-15,3921.8178711,36.590758642,142.85241191,-24976031.944,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,10.7,38.7,258.4,405.2,0.276
27.46508333333333,88.16581388888889,2017-07-15,3914.2406955,37.475738525,179.45042759,24707729.056,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,15.1,39.4,181.9,388.9,0.383
27.45095,88.23802500000001,2017-07-15,3675.1142307,25.701721191,195.96568468,-79408443.333,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,21.0,52.4,195.4,492.5,0.401
27.42742614074958,88.71490065012237,2017-07-15,3703.2314724,46.054512872,322.54821099,331722046.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.3,48.9,215.2,446.8,0.476
27.40873888888889,88.69441666666667,2017-07-15,3326.8055827,34.329881032,100.98441145,114926998.67,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.3,48.9,215.2,446.8,0.476
27.4135676265499,88.69712099198249,2017-07-15,3496.6882867,38.664650175,170.40501912,-111196716.10999998,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.3,48.9,215.2,446.8,0.476
27.41876666666667,88.69899722222223,2017-07-15,3494.1172689,25.167319616,327.28834025,122346599.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.3,48.9,215.2,446.8,0.476
27.42773611111112,88.69818333333333,2017-07-15,3335.0709907,36.932959874,314.87548828,247773732.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.3,48.9,215.2,446.8,0.476
27.42941151292416,88.71105507723804,2017-07-15,3444.1265734,39.428035736,119.86861102,3140796.4444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.3,48.9,215.2,446.8,0.476
27.47121215945204,88.06854326203201,2017-07-15,4257.6265191,18.456981023,217.02722677,50554040.444,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,13.6,52.1,181.2,365.7,0.261
27.46105555555555,88.06689444444444,2017-07-15,4419.4814996,44.364261203,24.931606081,-197332012.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,13.6,52.1,181.2,365.7,0.261
27.44161832548429,88.26050921259251,2017-07-15,3033.9969076,50.503912184,120.93289778,-20617848.889,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,23.2,45.3,198.4,515.7,0.512
27.45406388888889,88.66667222222223,2012-07-15,2183.3950467,55.941456689,159.46853299,-143593732.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,120.6,181.6,325.0,712.7,0.664
27.42749537475755,88.79302889314532,2017-07-15,4534.3580729,36.556987339,198.33933004,20137149.111,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.42733495463688,88.7903615450172,2017-07-15,4415.398112,32.310852051,241.59060838,199083442.67,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.42795716182562,88.79143659342029,2017-07-15,4487.7838542,36.255406698,256.52471415,45309569.111,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43458359869217,88.79201219921964,2017-07-15,4541.1697591,37.08942922,227.76804267,-65603982.444,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43621239868231,88.79037370049178,2017-07-15,4558.8179253,28.998467551,262.26807658,246505421.78,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43613207759973,88.7898994342073,2017-07-15,4543.7653537,34.679422802,272.81709798,289039984.0,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.4361556947761,88.78944193209672,2017-07-15,4499.6171875,40.304924859,286.24936591,79620184.111,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43597324509556,88.78937168663943,2017-07-15,4499.6171875,40.304924859,286.24936591,79620184.111,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43704731206275,88.79065386126524,2017-07-15,4558.79324,40.755428738,292.84095256,54642675.111,Rock fall/debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43804184648138,88.79077923824208,2017-07-15,4544.7098524,35.739578671,282.6970893,-117146707.56,Rock fall/debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.43386080441394,88.79261283713156,2017-07-15,4545.7160373,45.454026116,245.09909566,-34468800.0,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
27.19178611111111,88.30263055555555,2017-07-15,1285.5123291,41.74630483,174.62932671,-6697967.0,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,2.5,8.0,221.3,589.6,0.312
27.20736388888889,88.3612861111111,2011-07-15,1422.3302409,51.036560059,153.29155138,-96142108.778,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,56.6,134.3,219.3,524.1,0.421
27.47841156411558,88.62808103042212,2017-07-15,3600.0771484,42.453251521,163.50706821,290804283.56,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,18.6,35.1,171.1,409.7,0.53
27.39975555555555,88.63502500000001,2012-07-15,2013.4814996,49.989150577,135.66286892,11893653.111,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,120.6,181.6,325.0,712.7,0.664
27.21328111048475,88.81982083633417,2011-07-15,1990.8549262,31.94802263,131.99617852,115464128.44,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.26480340780678,88.88943225803166,2017-07-15,3792.888916,40.624218835,161.06774055,-109272464.89,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,8.8,36.0,230.1,514.4,0.244
27.21424166666667,88.82013333333333,2011-07-15,1987.4136149,38.200247659,80.266125149,193242614.22,Debris flow,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,29.5,141.0,242.1,510.1,0.209
27.40865719865226,88.80898867958042,2017-07-15,4522.6388889,39.986954159,95.556522793,98050225.278,Rock fall,Sikkim,Gangtok / Teesta Basin,Zenodo 8169506 (Sikkim multi-temporal inventory),1,11.4,42.2,201.6,436.9,0.27
23.73,92.72,2016-09-17,920.0,34.0,180.0,0.0,Debris slide (rainfall-triggered),Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,19.7,43.2,83.4,112.0,0.456
23.7246,92.7245,2017-09-17,920.0,34.0,180.0,0.0,Dip-slope shale failure,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,25.3,30.5,68.6,112.3,0.83
23.7725,92.7439,2019-07-02,920.0,34.0,180.0,0.0,Translational slide on dipping shale beds,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,1.3,17.2,20.7,115.6,0.076
23.75,92.73,2021-06-11,920.0,34.0,180.0,0.0,Retaining wall failure / debris slide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,13.2,54.1,95.5,133.1,0.244
23.73,92.73,2021-06-13,920.0,34.0,180.0,0.0,Rock slide / rock fall in interbedded sandstone–shale,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,9.4,28.0,80.5,147.7,0.336
23.7,92.72,2024-05-28,920.0,34.0,180.0,0.0,Quarry collapse / debris slide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,68.0,108.3,156.0,171.3,0.628
23.7,92.72,2024-05-28,920.0,34.0,180.0,0.0,Debris slide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,68.0,108.3,156.0,171.3,0.628
23.74,92.72,2024-05-28,920.0,34.0,180.0,0.0,Building collapse from landslide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,68.0,108.3,156.0,171.3,0.628
23.68,92.73,2024-05-28,920.0,34.0,180.0,0.0,Debris slide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,78.0,120.5,166.1,176.4,0.647
23.72,92.71,2024-05-28,920.0,34.0,180.0,0.0,Debris slide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,68.8,125.9,166.3,184.7,0.546
23.73,92.72,2024-05-28,920.0,34.0,180.0,0.0,Multiple debris slides,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,68.0,108.3,156.0,171.3,0.628
23.7725,92.7439,2024-05-28,920.0,34.0,180.0,0.0,Debris flow on shale bed (dip 32°),Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,58.6,98.0,135.0,146.6,0.598
23.74,92.71,2024-05-28,920.0,34.0,180.0,0.0,Landslide / road blockage,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,68.8,125.9,166.3,184.7,0.546
23.75,92.73,2024-05-30,920.0,34.0,180.0,0.0,Retaining wall failure,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,1.5,76.8,158.7,180.1,0.02
23.76,92.74,2024-07-02,920.0,34.0,180.0,0.0,Rainfall-triggered debris slide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,34.0,95.9,132.1,166.1,0.355
23.76,92.73,2024-07-02,920.0,34.0,180.0,0.0,Debris slides,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,34.0,95.9,132.1,166.1,0.355
24.03,92.62,2024-08-28,920.0,34.0,180.0,0.0,Landslide,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,3.2,15.6,103.4,335.3,0.205
23.75,92.73,2025-05-30,920.0,34.0,180.0,0.0,Retaining wall failure,Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,83.1,146.3,221.6,248.9,0.568
23.74,92.72,2025-05-30,920.0,34.0,180.0,0.0,"Multiple types (retaining wall, rockfall)",Mizoram,Aizawl Sector,Zenodo 20783995 (Mizoram 2015-2025 inventory),1,83.1,146.3,221.6,248.9,0.568
